TimeSinceReference,Pressure,SmoothedPressure
9251.18,5.8215659210358695,6.44881470306471
9251.182,5.770365720341379,6.2212156817313975
9251.184,5.736065519646889,5.972833473314896
9251.186,5.650965318952398,5.698409236116367
9251.188,5.514565118257908,5.3871861993390375
9251.19,5.378164917563417,5.035438739957284
9251.192,5.258764716868926,4.654019718623971
9251.194,5.088464516174435,4.256546334356292
9251.196,4.764464315479945,3.8466223568980222
9251.198,4.261264114785455,3.415913563714934
9251.2,3.6475639140909646,2.955091214898292
9251.202,2.9737637133964743,2.462953183385966
9251.204,2.1724635127019827,1.9442003466788347
9251.206,1.2431633120074927,1.4005654741696674
9251.208,0.29666311131300205,0.828619713629612
9251.21,-0.44493708938148835,0.22265878285438576
9251.212,-0.9308372900759796,-0.41696637396506675
9251.214,-1.3399374907704704,-1.0855272836802723
9251.216,-1.9197376914649604,-1.773811591078876
9251.218,-2.695637892159451,-2.4732769023384837
9251.22,-3.4203380928539415,-3.1742116555075324
9251.222,-3.8891382935484318,-3.8659267105368835
9251.224,-4.161938494242922,-4.534781674306144
9251.226,-4.503238694937412,-5.166305181423946
9251.228,-5.1000388956319025,-5.749760650633711
9251.23,-5.892839096326394,-6.278868496115851
9251.232,-6.6772392970208845,-6.750268514290163
9251.234,-7.3164394977153755,-7.159154338010281
9251.236,-7.8280396984098655,-7.500885925156162
9251.238,-8.296939899104355,-7.778418811003338
9251.24,-8.731840099798847,-8.009787302326123
9251.242,-9.098540300493337,-8.218574221167334
9251.244,-9.345540501187827,-8.418688384655788
9251.246,-9.499240701882318,-8.604836517958212
9251.248,-9.550440902576808,-8.762527002962988
9251.25,-9.4992411032713,-8.88571973437001
9251.252,-9.303141303965791,-8.98436722183179
9251.254,-9.013041504660281,-9.073546144885002
9251.256,-8.714841705354772,-9.157322456495606
9251.258,-8.510241906049261,-9.22710460173204
9251.26,-8.407842106743752,-9.271617993019722
9251.262,-8.322642307438242,-9.290932409228429
9251.264,-8.228742508132733,-9.298746446356754
9251.266,-8.203242708827222,-9.316233442418042
9251.268,-8.399342909521714,-9.36202248130137
9251.27,-8.859743110216206,-9.442731815024995
9251.272,-9.439543310910695,-9.550241527828998
9251.274,-9.882943511605186,-9.665393753795517
9251.276,-10.044743712299676,-9.767745621741673
